Source,Target,Color
LYL1,TMEM59,blue
LYL1,ITGAX,blue
LYL1,REEP3,blue
LYL1,HSPA8,blue
LYL1,SYTL1,blue
LYL1,PPP1CA,blue
LYL1,ICOS,blue
LYL1,STRN3,blue
LYL1,RAB34,blue
LYL1,IP6K2,blue
LYL1,SYTL3,blue
LYL1,CFAP36,blue
LYL1,CLK3,blue
LYL1,ARMC6,blue
LYL1,G6PC3,blue
LYL1,NCOR1,blue
LYL1,BRK1,blue
LYL1,SLC40A1,blue
LYL1,LY86,blue
LYL1,PCF11,blue
LYL1,HIBADH,blue
LYL1,PPP6R2,blue
LYL1,NPM1,blue
LYL1,PTPRJ,blue
LYL1,SP100,blue
LYL1,SNHG7,blue
LYL1,PRIM1,blue
LYL1,ACAP1,blue
LYL1,KHSRP,blue
LYL1,SPEN,blue
LYL1,MTR,blue
LYL1,RPS6KA4,blue
LYL1,BATF,blue
LYL1,PPP4C,blue
LYL1,NPEPPS,blue
LYL1,PFN1,blue
LYL1,DRAM2,blue
LYL1,RPS2,blue
LYL1,H3F3A,blue
LYL1,TRAPPC10,blue
LYL1,IRF5,blue
LYL1,ITGA6,blue
LYL1,MAPK1IP1L,blue
LYL1,LRRC8C,blue
LYL1,SLC1A5,blue
LYL1,TMEM204,blue
LYL1,TNFAIP8L1,blue
LYL1,ARPC1B,blue
LYL1,INPP4B,blue
LYL1,TRABD2A,blue
LYL1,RP11-347P5.1,blue
LYL1,C19orf38,blue
LYL1,RASGEF1B,blue
LYL1,BISPR,blue
LYL1,SH2D1A,blue
LYL1,PSME3,blue
LYL1,HNMT,blue
LYL1,CSK,blue
LYL1,UPP1,blue
LYL1,P2RX4,blue
LYL1,KDM3A,blue
LYL1,ARFGAP1,blue
LYL1,PIGC,blue
LYL1,STK4,blue
LYL1,PREX1,blue
LYL1,CBX3,blue
LYL1,GFM1,blue
LYL1,MGST1,blue
LYL1,CD22,blue
LYL1,ARPC3,blue
LYL1,FAM91A1,blue
LYL1,RPS12,blue
LYL1,STOM,blue
LYL1,SCAMP1,blue
LYL1,FAR1,blue
LYL1,HLA-DRB1,blue
LYL1,CD69,blue
LYL1,RMDN3,blue
LYL1,C19orf52,blue
LYL1,EFTUD2,blue
LYL1,ACTR6,blue
LYL1,CD4,blue
LYL1,LPCAT2,blue
LYL1,PSMA7,blue
LYL1,CSTB,blue
LYL1,AP5Z1,blue
LYL1,ABI2,blue
LYL1,HLA-B,blue
LYL1,MIR4435-2HG,blue
LYL1,PID1,blue
LYL1,GALK2,blue
LYL1,ARL5B,blue
LYL1,RPSA,blue
LYL1,ZBTB7B,blue
LYL1,METTL15,blue
LYL1,ARRDC2,blue
LYL1,RPL32,blue
LYL1,LIMD2,blue
LYL1,GIPC1,blue
LYL1,CD300LF,blue
LYL1,ADAM15,blue
LYL1,CTBP2,blue
LYL1,ZBTB4,blue
LYL1,MAP1S,blue
LYL1,BLVRA,blue
LYL1,RBBP5,blue
LYL1,CD300C,blue
LYL1,FAM45A,blue
LYL1,TNFRSF14,blue
LYL1,PRPSAP1,blue
LYL1,NCOA1,blue
LYL1,PDXK,blue
LYL1,SGK1,blue
LYL1,DGKA,blue
LYL1,GBP5,blue
LYL1,TMEM176B,blue
LYL1,YWHAB,blue
LYL1,SNRNP35,blue
LYL1,TOM1,blue
LYL1,PTGS2,blue
LYL1,EEF1A1,blue
LYL1,SPATC1L,blue
LYL1,CSGALNACT2,blue
LYL1,PLP2,blue
LYL1,RSRP1,blue
LYL1,MRPL4,blue
LYL1,PCNXL4,blue
LYL1,RPL8,blue
STAT5B,MIR4435-2HG,green
STAT5B,TRAF3IP3,green
STAT5B,PID1,green
STAT5B,GALK2,green
STAT5B,ETS2,green
STAT5B,CITED4,green
STAT5B,CD300LF,green
STAT5B,ADAM15,green
STAT5B,MT-ND5,green
STAT5B,FIS1,green
STAT5B,HLA-C,green
STAT5B,TNFRSF14,green
STAT5B,PDXK,green
STAT5B,YWHAB,green
STAT5B,TOM1,green
STAT5B,CD53,green
STAT5B,LINC00877,green
STAT5B,MT-CYB,green
STAT5B,IGF2R,green
STAT5B,PSMB8,green
STAT5B,RPL18A,green
STAT5B,ITGAX,green
STAT5B,REEP3,green
STAT5B,PPP1CA,green
STAT5B,IP6K2,green
STAT5B,CFAP36,green
STAT5B,CLK3,green
STAT5B,UBB,green
STAT5B,BRK1,green
STAT5B,C11orf21,green
STAT5B,LY86,green
STAT5B,ADAP1,green
STAT5B,PPP6R2,green
STAT5B,APOL6,green
STAT5B,FAM210B,green
STAT5B,PTPRJ,green
STAT5B,MT-CO2,green
STAT5B,SNHG7,green
STAT5B,UFD1L,green
STAT5B,EVI5,green
STAT5B,RNF144B,green
STAT5B,SPEN,green
STAT5B,SCLT1,green
STAT5B,BATF,green
STAT5B,PFN1,green
STAT5B,RPS2,green
STAT5B,JUN,green
STAT5B,MORC2,green
STAT5B,BEX5,green
STAT5B,ITGA6,green
STAT5B,MAPK1IP1L,green
STAT5B,LRRC8C,green
STAT5B,SLC1A5,green
STAT5B,TMEM204,green
STAT5B,ARPC1B,green
STAT5B,RP11-347P5.1,green
STAT5B,BISPR,green
STAT5B,HNMT,green
STAT5B,MT-CO3,green
STAT5B,CSK,green
STAT5B,GBP3,green
STAT5B,P2RX4,green
STAT5B,PIGC,green
STAT5B,C11orf58,green
STAT5B,RPS12,green
STAT5B,SCAMP1,green
STAT5B,RMDN3,green
STAT5B,CD4,green
STAT5B,LPCAT2,green
STAT5B,PSMA7,green
STAT5B,TMEM214,green
STAT5B,AP5Z1,green
STAT5B,FAM101B,green
STAT5B,HLA-B,green
STAT5B,CCL3L3,green
STAT5B,ARL5B,green
STAT5B,RPSA,green
STAT5B,RPL32,green
STAT5B,LIMD2,green
STAT5B,GIPC1,green
STAT5B,CTBP2,green
STAT5B,BLVRA,green
STAT5B,CD300C,green
STAT5B,PRPSAP1,green
STAT5B,MALAT1,green
STAT5B,CTA-292E10.6,green
STAT5B,C1orf228,green
STAT5B,GBP5,green
STAT5B,TMEM176B,green
STAT5B,ANXA6,green
STAT5B,PTGS2,green
STAT5B,EEF1A1,green
STAT5B,SPATC1L,green
STAT5B,CSGALNACT2,green
STAT5B,RPL8,green
STAT5B,TAPBP,green
STAT5B,RPS27,green
STAT5B,MT-ND3,green
STAT5B,IL6R,green
STAT5B,MT-CO1,green
STAT5B,CD52,green
STAT5B,CD19,green
STAT5B,ARL6IP5,green
STAT5B,SERF2,green
STAT5B,TRIM14,green
STAT5B,EHBP1L1,green
STAT5B,WDFY1,green
STAT5B,CTB-61M7.2,green
STAT5B,WWP1,green
STAT5B,RPS6,green
STAT5B,DENND5A,green
STAT5B,FLOT1,green
STAT5B,CLEC12A,green
STAT5B,RPL31,green
STAT5B,NRROS,green
STAT5B,GBP1,green
STAT5B,GDI2,green
STAT5B,MIEF1,green
STAT5B,FUCA2,green
STAT5B,SULF2,green
STAT5B,SCAF11,green
STAT5B,E2F3,green
STAT5B,MTFP1,green
STAT5B,RBX1,green
STAT5B,AFF1,green
STAT5B,LAPTM5,green
STAT5B,UBASH3A,green
STAT5B,MYL12B,green
STAT5B,DESI2,green
STAT5B,NCLN,green
STAT5B,MYL12A,green
STAT5B,CD300E,green
STAT5B,STT3A,green
STAT5B,UQCRB,green
STAT5B,MT1X,green
STAT5B,RP11-18H21.1,green
STAT5B,LINC00649,green
STAT5B,ACTB,green
STAT5B,FKBP5,green
STAT5B,DPP4,green
STAT5B,NANS,green
STAT5B,CSF2RA,green
STAT5B,HIPK2,green
STAT5B,JUNB,green
STAT5B,MIAT,green
STAT5B,H1F0,green
STAT5B,C18orf25,green
STAT5B,CAP1,green
STAT5B,APOBR,green
STAT5B,CALM2,green
STAT5B,AZI2,green
STAT5B,LMNA,green
STAT5B,PTPRC,green
STAT5B,RASA4,green
STAT5B,SSBP3,green
STAT5B,CDA,green
STAT5B,ATP6V1G1,green
STAT5B,GSS,green
STAT5B,EMILIN2,green
STAT5B,METTL12,green
STAT5B,ADGRE2,green
STAT5B,SUB1,green
STAT5B,TUBA4A,green
STAT5B,CIRBP,green
STAT5B,KCNE3,green
STAT5B,RASSF4,green
STAT5B,NDRG1,green
STAT5B,CUTA,green
STAT5B,TARBP1,green
STAT5B,NPDC1,green
STAT5B,XCL2,green
STAT5B,SH3BGRL3,green
STAT5B,ACTN4,green
STAT5B,CRTAP,green
STAT5B,EZR,green
STAT5B,GADD45A,green
STAT5B,KIAA1715,green
STAT5B,RPS8,green
STAT5B,THAP9-AS1,green
STAT5B,HLA-DPA1,green
STAT5B,CD79B,green
STAT5B,MFGE8,green
STAT5B,RPS3,green
STAT5B,PAK1,green
STAT5B,RPS17,green
STAT5B,FCGR2A,green
STAT5B,KLF6,green
STAT5B,ENSA,green
STAT5B,FBP1,green
STAT5B,RNF220,green
STAT5B,HELB,green
STAT5B,HSBP1L1,green
STAT5B,FAM134B,green
STAT5B,CLEC11A,green
STAT5B,PIM1,green
STAT5B,STK17B,green
STAT5B,THEMIS,green
STAT5B,LRRC25,green
STAT5B,RPL18,green
STAT5B,PAF1,green
STAT5B,AKT1S1,green
STAT5B,MS4A1,green
STAT5B,ZNF467,green
STAT5B,STX6,green
STAT5B,SHTN1,green
STAT5B,SEP15,green
STAT5B,MYH9,green
STAT5B,ASCL2,green
STAT5B,NBEAL2,green
STAT5B,LINC00402,green
STAT5B,HNRNPU,green
STAT5B,NBEAL1,green
STAT5B,EPC1,green
STAT5B,FAM228B,green
STAT5B,LILRB3,green
STAT5B,AGTPBP1,green
STAT5B,TUBA1C,green
STAT5B,CLEC2D,green
STAT5B,IMPA2,green
STAT5B,OBFC1,green
STAT5B,DDX23,green
STAT5B,LGALS3BP,green
STAT5B,AC006369.2,green
STAT5B,TMSB10,green
STAT5B,CD48,green
STAT5B,TBXAS1,green
STAT5B,SLC39A8,green
STAT5B,TRAF1,green
STAT5B,UCP2,green
STAT5B,POLR2J3,green
STAT5B,NINJ1,green
STAT5B,CXCR4,green
STAT5B,HLA-DRA,green
STAT5B,ATP5I,green
STAT5B,LMNB1,green
STAT5B,BCL6,green
STAT5B,SLFN12L,green
STAT5B,PASK,green
STAT5B,IFI16,green
STAT5B,TIGIT,green
STAT5B,RBM43,green
STAT5B,RPL4,green
STAT5B,SF1,green
STAT5B,SH2B3,green
STAT5B,TESC,green
STAT5B,MKL1,green
STAT5B,QPCT,green
STAT5B,BRAT1,green
STAT5B,RPL22L1,green
STAT5B,TXNIP,green
STAT5B,CEP78,green
STAT5B,FOSB,green
STAT5B,SELL,green
STAT5B,MSRB1,green
STAT5B,APOBEC3A,green
STAT5B,DENND2D,green
STAT5B,SH3GL1,green
STAT5B,SLC11A1,green
STAT5B,PRR5,green
STAT5B,PLAUR,green
STAT5B,TMEM91,green
STAT5B,SLC2A4RG,green
STAT5B,RP11-664D1.1,green
STAT5B,FPR1,green
STAT5B,SLCO3A1,green
STAT5B,NCF1,green
STAT5B,FAM105A,green
STAT5B,VPS26B,green
STAT5B,EPHA1-AS1,green
STAT5B,CCND3,green
STAT5B,NFAM1,green
STAT5B,HRH2,green
STAT5B,VAMP4,green
STAT5B,ABHD2,green
STAT5B,ALDH3B1,green
STAT5B,PIGX,green
STAT5B,RNF149,green
STAT5B,LILRA1,green
STAT5B,SLC8A1,green
STAT5B,DOCK5,green
STAT5B,MNT,green
STAT5B,PRRC1,green
STAT5B,GPRIN3,green
STAT5B,ICAM3,green
STAT5B,RPS9,green
STAT5B,SYNE3,green
STAT5B,AHR,green
STAT5B,MAFB,green
STAT5B,BAK1,green
STAT5B,RPL36A,green
STAT5B,SLC31A2,green
STAT5B,RPS13,green
STAT5B,PLEKHB1,green
STAT5B,TMX3,green
STAT5B,VPS45,green
STAT5B,KLF2,green
STAT5B,ABLIM1,green
STAT5B,PLA2G16,green
STAT5B,RCBTB2,green
STAT5B,ACADS,green
STAT5B,FTSJ3,green
STAT5B,GABARAPL2,green
STAT5B,AGO1,green
STAT5B,FBXO42,green
STAT5B,GIMAP6,green
STAT5B,PNMA1,green
STAT5B,KCTD12,green
STAT5B,COX5B,green
STAT5B,HAPLN3,green
STAT5B,HLA-G,green
STAT5B,CISH,green
STAT5B,PPIB,green
STAT5B,GTF3C1,green
STAT5B,CLPTM1L,green
STAT5B,IL17RA,green
STAT5B,HIPK1,green
STAT5B,RPL12,green
STAT5B,TPT1,green
STAT5B,BTG1,green
STAT5B,RPS18,green
STAT5B,DNAJC5,green
STAT5B,SRD5A3,green
STAT5B,FAM127A,green
STAT5B,RETN,green
STAT5B,DPYSL2,green
STAT5B,RPL10A,green
STAT5B,PLXNB2,green
STAT5B,SLA2,green
STAT5B,RPLP1,green
STAT5B,CD37,green
STAT5B,WARS,green
STAT5B,LSM7,green
STAT5B,FOSL2,green
STAT5B,SPRYD3,green
STAT5B,FOXP1,green
STAT5B,DEXI,green
STAT5B,RPS21,green
STAT5B,PURB,green
STAT5B,SAT1,green
STAT5B,RPL10,green
STAT5B,RGS3,green
STAT5B,CTNNBIP1,green
STAT5B,RP4-594I10.3,green
STAT5B,WDR59,green
STAT5B,ABHD5,green
STAT5B,QDPR,green
STAT5B,HENMT1,green
STAT5B,MR1,green
STAT5B,RPUSD4,green
STAT5B,EIF4E3,green
STAT5B,FBXL12,green
STAT5B,DCAF15,green
STAT5B,ARID3A,green
STAT5B,SIRPG,green
STAT5B,ARPC4,green
STAT5B,DDX19A,green
STAT5B,TIMP2,green
STAT5B,EIF4G2,green
STAT5B,STX3,green
STAT5B,SF3B1,green
STAT5B,TPRG1L,green
STAT5B,CD302,green
STAT5B,UQCRH,green
STAT5B,CTD-2035E11.3,green
STAT5B,SEC62,green
STAT5B,SNX2,green
STAT5B,HAVCR2,green
STAT5B,DPYD,green
STAT5B,H3F3B,green
STAT5B,BHLHE40,green
STAT5B,GPR171,green
STAT5B,RFFL,green
STAT5B,AK5,green
STAT5B,CAPZB,green
STAT5B,DBNL,green
STAT5B,BTG2,green
STAT5B,RPL14,green
STAT5B,PTRH1,green
STAT5B,LILRB2,green
STAT5B,GAMT,green
STAT5B,AIFM1,green
STAT5B,FCMR,green
STAT5B,CYFIP1,green
STAT5B,ZBTB38,green
STAT5B,BCL2L1,green
STAT5B,LAMTOR5,green
STAT5B,TRABD,green
STAT5B,EIF3E,green
STAT5B,CRK,green
STAT5B,CXCR3,green
STAT5B,MTMR11,green
STAT5B,NDUFA2,green
STAT5B,GNPDA1,green
STAT5B,C4orf3,green
STAT5B,CD244,green
STAT5B,FKBP1A,green
STAT5B,PDCL,green
STAT5B,RBM47,green
STAT5B,MXD1,green
STAT5B,RHOH,green
STAT5B,DAD1,green
STAT5B,FNDC3A,green
STAT5B,CES1,green
STAT5B,ZSWIM8,green
STAT5B,DNMT3A,green
STAT5B,RPL35,green
STAT5B,AP3M2,green
STAT5B,RPS14,green
STAT5B,TMIGD2,green
STAT5B,PTP4A3,green
STAT5B,CPNE2,green
STAT5B,RPL36,green
STAT5B,GMFG,green
STAT5B,B2M,green
STAT5B,MEF2D,green
STAT5B,ARSG,green
STAT5B,DNASE1L1,green
STAT5B,POLR1E,green
STAT5B,TBC1D10C,green
STAT5B,SSFA2,green
STAT5B,SPNS3,green
STAT5B,PDZD11,green
STAT5B,IRAK3,green
STAT5B,CLEC4E,green
STAT5B,ATF5,green
STAT5B,SEMA4A,green
STAT5B,LEO1,green
STAT5B,TNFAIP2,green
STAT5B,ENTPD6,green
STAT5B,AOAH,green
STAT5B,AC013264.2,green
STAT5B,LILRB4,green
STAT5B,IPCEF1,green
STAT5B,THRA,green
STAT5B,TMEM41A,green
STAT5B,HLA-DMA,green
STAT5B,MYL6,green
STAT5B,FAM110A,green
STAT5B,TAGLN2,green
STAT5B,MYCBP,green
STAT5B,UBL5,green
STAT5B,HERPUD1,green
STAT5B,HMGB1,green
STAT5B,ISG20,green
STAT5B,POGK,green
STAT5B,TMA7,green
STAT5B,AC090498.1,green
STAT5B,NEAT1,green
STAT5B,INPP4A,green
STAT5B,HINT1,green
STAT5B,FAM217B,green
STAT5B,MPRIP,green
STAT5B,PSTPIP2,green
STAT5B,RNF14,green
STAT5B,ESYT2,green
STAT5B,DLD,green
STAT5B,SNX3,green
STAT5B,S1PR5,green
STAT5B,P2RY13,green
STAT5B,PXN,green
STAT5B,IFI44,green
STAT5B,IGFBP7,green
STAT5B,GIMAP8,green
STAT5B,BCL2,green
STAT5B,RASGRP2,green
STAT5B,CYSTM1,green
STAT5B,PI4KA,green
STAT5B,GPBP1,green
STAT5B,POU2F2,green
STAT5B,LRRN3,green
STAT5B,LCP2,green
STAT5B,ACTG1,green
STAT5B,MT-ND4,green
STAT5B,ADA,green
STAT5B,MOSPD3,green
STAT5B,RPL3,green
STAT5B,MORC2-AS1,green
STAT5B,PYGO2,green
STAT5B,CRTAM,green
STAT5B,TSC22D3,green
STAT5B,ATF3,green
STAT5B,DHRS3,green
STAT5B,DUSP23,green
STAT5B,NOL4L,green
STAT5B,POM121C,green
STAT5B,SH2D2A,green
STAT5B,ORAI2,green
STAT5B,CMIP,green
STAT5B,APBA2,green
STAT5B,HLA-DQA1,green
STAT5B,ARGLU1,green
STAT5B,DAZAP2,green
STAT5B,RUNX2,green
STAT5B,CSNK1E,green
STAT5B,VAMP8,green
STAT5B,NOP16,green
STAT5B,ATXN1,green
STAT5B,COMTD1,green
STAT5B,PITPNC1,green
STAT5B,MBOAT7,green
STAT5B,SEPT7,green
STAT5B,FAM120AOS,green
STAT5B,CHN2,green
STAT5B,LY6E,green
STAT5B,HIVEP3,green
STAT5B,PPCDC,green
STAT5B,TTC39B,green
STAT5B,EMP3,green
STAT5B,ARHGEF40,green
STAT5B,TSTD1,green
STAT5B,CD93,green
STAT5B,FRAT2,green
STAT5B,SERTAD2,green
STAT5B,ETV6,green
STAT5B,SGTB,green
STAT5B,PRAM1,green
STAT5B,CHRM3-AS2,green
STAT5B,SEPT9,green
STAT5B,RPS25,green
STAT5B,PTGDR,green
STAT5B,ITGA5,green
STAT5B,PSMB8-AS1,green
STAT5B,HNRNPA2B1,green
STAT5B,MTAP,green
STAT5B,EPHX2,green
STAT5B,SH3BGRL,green
STAT5B,NRGN,green
STAT5B,ITPK1,green
STAT5B,SLC25A6,green
STAT5B,HSPA1A,green
STAT5B,SPCS2,green
STAT5B,GALM,green
STAT5B,CSF1R,green
STAT5B,PARP1,green
STAT5B,CLIP4,green
STAT5B,ARPC5,green
STAT5B,LTB4R,green
STAT5B,HNRNPLL,green
STAT5B,PRKCH,green
STAT5B,HLA-DPB1,green
STAT5B,HIGD2A,green
STAT5B,HLA-A,green
STAT5B,ZNF609,green
STAT5B,PSME2,green
STAT5B,ANPEP,green
STAT5B,MAPKAPK3,green
STAT5B,PYGL,green
STAT5B,GNAQ,green
STAT5B,CD79A,green
STAT5B,LILRA5,green
STAT5B,ATP2B4,green
STAT5B,PTP4A2,green
STAT5B,METTL13,green
STAT5B,RPS28,green
STAT5B,INTS5,green
STAT5B,FUCA1,green
STAT5B,UBXN2B,green
STAT5B,ERN1,green
STAT5B,MGST2,green
STAT5B,MON2,green
STAT5B,JUND,green
STAT5B,PVT1,green
STAT5B,C5AR1,green
STAT5B,RPL28,green
STAT5B,CX3CR1,green
STAT5B,TLR2,green
STAT5B,ESRRA,green
STAT5B,CDC37L1,green
STAT5B,ECE1,green
STAT5B,FOS,green
STAT5B,RPL21,green
STAT5B,BST1,green
STAT5B,MCTP1,green
STAT5B,VCPIP1,green
STAT5B,NOL9,green
STAT5B,RPS5,green
STAT5B,HLA-DQB1,green
STAT5B,PLAC8,green
STAT5B,RPL7A,green
STAT5B,RPL27A,green
STAT5B,ITPRIP,green
STAT5B,KEAP1,green
STAT5B,RPLP0,green
STAT5B,IGHD,green
STAT5B,NR2C2AP,green
STAT5B,SIRPB1,green
STAT5B,TAF1,green
STAT5B,LINC01272,green
STAT5B,DYNLL1,green
STAT5B,WDR82,green
STAT5B,ABHD12,green
STAT5B,LRRC8D,green
STAT5B,HLA-DMB,green
STAT5B,TBC1D4,green
STAT5B,FNDC3B,green
STAT5B,C15orf39,green
STAT5B,SORBS3,green
STAT5B,FHL3,green
STAT5B,KDSR,green
STAT5B,RXRA,green
STAT5B,CD226,green
STAT5B,ANKHD1,green
STAT5B,SPATA13,green
STAT5B,AGO4,green
STAT5B,TIPARP,green
STAT5B,IGHM,green
STAT5B,CACNA2D3,green
STAT5B,FAM129A,green
STAT5B,TGFBI,green
STAT5B,KIAA0232,green
STAT5B,TRG-AS1,green
STAT5B,HSPA8,green
STAT5B,ICOS,green
STAT5B,CD74,green
STAT5B,PTMS,green
STAT5B,SYTL3,green
STAT5B,RAB27A,green
STAT5B,DENND6B,green
STAT5B,CD28,green
STAT5B,SLC40A1,green
STAT5B,RPS20,green
STAT5B,AC093673.5,green
STAT5B,CAMK1,green
STAT5B,PLXDC2,green
STAT5B,STAT4,green
STAT5B,DCAF12,green
STAT5B,H3F3A,green
STAT5B,FAM49B,green
STAT5B,TCOF1,green
STAT5B,TUBA1A,green
STAT5B,LAMTOR3,green
STAT5B,TRABD2A,green
STAT5B,BCL9L,green
STAT5B,STK4,green
STAT5B,CBX3,green
STAT5B,ARPC3,green
STAT5B,FAM91A1,green
STAT5B,CLIC1,green
STAT5B,SVIL,green
STAT5B,SCGB3A1,green
STAT5B,STOM,green
STAT5B,HLA-DRB1,green
STAT5B,CD69,green
STAT5B,RPL6,green
STAT5B,OSCAR,green
STAT5B,MTG2,blue
STAT5B,SGTA,blue
STAT5B,ATAD2B,blue
STAT5B,ZBTB7B,blue
STAT5B,PRMT7,blue
STAT5B,ZBTB4,blue
STAT5B,FAM45A,blue
STAT5B,RBBP4,blue
STAT5B,OTUD4,blue
STAT5B,CD14,blue
STAT5B,SGK1,blue
STAT5B,MRPL4,blue
STAT5B,CHKB,blue
STAT5B,COQ2,blue
STAT5B,NAA16,blue
STAT5B,TMEM123,blue
STAT5B,TXNDC15,blue
STAT5B,MTHFR,blue
STAT5B,PLBD1,blue
STAT5B,TMEM59,blue
STAT5B,BORCS5,blue
STAT5B,LINS1,blue
STAT5B,SYTL1,blue
STAT5B,STRN3,blue
STAT5B,GPS2,blue
STAT5B,NCOR1,blue
STAT5B,PCF11,blue
STAT5B,HIBADH,blue
STAT5B,DIS3L2,blue
STAT5B,NPM1,blue
STAT5B,CHCHD10,blue
STAT5B,SP100,blue
STAT5B,PRIM1,blue
STAT5B,ACTR2,blue
STAT5B,KHSRP,blue
STAT5B,CCNL1,blue
STAT5B,MTR,blue
STAT5B,RPS6KA4,blue
STAT5B,ZNF317,blue
STAT5B,NME4,blue
STAT5B,DRAM2,blue
STAT5B,EML4,blue
STAT5B,LYN,blue
STAT5B,DPH7,blue
STAT5B,PER1,blue
STAT5B,PRPSAP2,blue
STAT5B,PSAP,blue
STAT5B,LRRFIP1,blue
STAT5B,TNFAIP8L1,blue
STAT5B,PHACTR2,blue
STAT5B,INPP4B,blue
STAT5B,PRKAR2A,blue
STAT5B,C19orf38,blue
STAT5B,ZFP36L2,blue
STAT5B,NT5C2,blue
STAT5B,PITPNM1,blue
STAT5B,SH2D1A,blue
STAT5B,PSME3,blue
STAT5B,KDM3A,blue
STAT5B,ARFGAP1,blue
STAT5B,MGST1,blue
STAT5B,PPM1M,blue
STAT5B,FAR1,blue
STAT5B,SUN1,blue
STAT5B,C19orf52,blue
STAT5B,ACTR6,blue
STAT5B,CSTB,blue
STAT5B,FOXN2,blue
STAT5B,ABI2,blue
STAT5B,SP1,blue
STAT5B,ZC3H8,blue
STAT5B,KLHL7,blue
STAT5B,METTL15,blue
STAT5B,ARRDC2,blue
STAT5B,MRPL10,blue
STAT5B,MAP1S,blue
STAT5B,RBBP5,blue
STAT5B,SCAP,blue
STAT5B,PPP6R1,blue
STAT5B,UBXN11,blue
STAT5B,CALU,blue
STAT5B,NCOA1,blue
STAT5B,MPV17,blue
STAT5B,DGKA,blue
STAT5B,SNRNP35,blue
STAT5B,PLP2,blue
STAT5B,RSRP1,blue
STAT5B,POM121,blue
STAT5B,IFITM3,blue
STAT5B,PCNXL4,blue
STAT5B,MSH3,blue
STAT5B,PDE12,blue
STAT5B,HSD17B4,blue
STAT5B,PTPN9,blue
STAT5B,SYPL1,blue
STAT5B,CTB-50L17.10,blue
STAT5B,LINC00623,blue
STAT5B,SMARCA4,blue
STAT5B,RAC1,blue
STAT5B,KLRF1,blue
STAT5B,SEL1L,blue
STAT5B,LY96,blue
STAT5B,STK38,blue
STAT5B,DDIT4,blue
STAT5B,LMO2,blue
STAT5B,ARFIP1,blue
STAT5B,LACTB2,blue
STAT5B,FEM1A,blue
STAT5B,DGKZ,blue
STAT5B,CSNK2A2,blue
STAT5B,ELAC2,blue
STAT5B,APBB1,blue
STAT5B,CCDC28B,blue
STAT5B,SMC6,blue
STAT5B,JAK1,blue
STAT5B,SRSF11,blue
STAT5B,DNMT1,blue
STAT5B,BTBD7,blue
STAT5B,EPB41,blue
STAT5B,SLC12A7,blue
STAT5B,TANGO2,blue
STAT5B,GSN,blue
STAT5B,MORF4L1,blue
STAT5B,MTF1,blue
STAT5B,TVP23B,blue
STAT5B,FBXW7,blue
STAT5B,TXNDC11,blue
STAT5B,RCE1,blue
STAT5B,TMEM106C,blue
STAT5B,ZEB1,blue
STAT5B,DCK,blue
STAT5B,NF1,blue
STAT5B,IL2RG,blue
STAT5B,CD160,blue
STAT5B,PAICS,blue
STAT5B,NFYB,blue
STAT5B,RELT,blue
STAT5B,CCDC84,blue
STAT5B,ZFP36L1,blue
STAT5B,TNFAIP8L2,blue
STAT5B,GGCX,blue
STAT5B,PNPLA6,blue
STAT5B,MVD,blue
STAT5B,CA5B,blue
STAT5B,INTS8,blue
STAT5B,EIF2AK4,blue
STAT5B,NUCKS1,blue
STAT5B,GDE1,blue
STAT5B,CD1D,blue
STAT5B,IKBIP,blue
STAT5B,SPCS1,blue
STAT5B,FBL,blue
STAT5B,SLC25A1,blue
STAT5B,ATP5A1,blue
STAT5B,RCSD1,blue
STAT5B,C9orf78,blue
STAT5B,PHF23,blue
STAT5B,SPPL2B,blue
STAT5B,CDC42SE1,blue
STAT5B,S100A6,blue
STAT5B,MAPK8,blue
STAT5B,ANKRD12,blue
STAT5B,MAPK6,blue
STAT5B,IMPDH1,blue
STAT5B,TXK,blue
STAT5B,CREBL2,blue
STAT5B,IER2,blue
STAT5B,BIRC3,blue
STAT5B,GAPT,blue
STAT5B,PRDX5,blue
STAT5B,FAM102A,blue
STAT5B,COX5A,blue
STAT5B,SPIDR,blue
STAT5B,ARAF,blue
STAT5B,SLBP,blue
STAT5B,UTP4,blue
STAT5B,QSOX1,blue
STAT5B,TRMT61B,blue
STAT5B,PELP1,blue
STAT5B,EPB41L4A-AS1,blue
STAT5B,ITGAM,blue
STAT5B,TSEN54,blue
STAT5B,TPK1,blue
STAT5B,ITCH,blue
STAT5B,SH3GLB2,blue
STAT5B,NBPF19,blue
STAT5B,UTP14A,blue
STAT5B,GLIPR2,blue
STAT5B,ATG2A,blue
STAT5B,RALBP1,blue
STAT5B,PLSCR1,blue
STAT5B,EIF2S3,blue
STAT5B,ANKIB1,blue
STAT5B,NDUFAF1,blue
STAT5B,PGLS,blue
STAT5B,CREB3,blue
STAT5B,HNRNPU-AS1,blue
STAT5B,TRUB2,blue
STAT5B,PEA15,blue
STAT5B,DDX60L,blue
STAT5B,GNL3L,blue
STAT5B,CDC14A,blue
STAT5B,CAT,blue
STAT5B,RAB32,blue
STAT5B,NELFE,blue
STAT5B,NPC2,blue
STAT5B,CLEC7A,blue
STAT5B,DCAF16,blue
STAT5B,DENND3,blue
STAT5B,S100A9,blue
STAT5B,CYB561A3,blue
STAT5B,CALHM2,blue
STAT5B,LIX1L,blue
STAT5B,CKAP4,blue
